Actinobacillus,Actinomyces,Aggregatibacter,Alkalibacterium,Atopobium,Bacillus,Bacteroides,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Chryseobacterium,Corynebacterium,Defluvibacter,Dialister,Fusobacterium,Gemella,Granulicatella,Haemophilus,Halomonas,Helicobacter,Herbaspirillum,Janthinobacterium,Kingella,Lautropia,Leptotrichia,Luteibacter,Marinilactibacillus,Microbacterium,Micrococcus,Mogibacterium,Moryella,Neisseria,Nesterenkonia,Ochrobactrum,Oribacterium,Other,Paracoccus,Parvimonas,Pedobacter,Peptostreptococcus,Porphyromonas,Prevotella,Propionibacterium,Pseudomonas,Psychrobacter,Rothia,Selenomonas,Shewanella,Sphingomonas,Staphylococcus,Stenotrophomonas,Streptococcus,TG5,Tannerella,Thiobacillus,Treponema,Unclassified,Veillonella,[Prevotella],Helicobacter_Pylori
1.2116809,2.4514642,-0.9963234,4.5107107,-0.8291453,1.8842221,4.3980474,-0.020199161,-0.41558173,-0.3007431,-1.022961,1.1816329,1.367625,-0.7867374,-1.0494596,2.5524302,-0.1803157,4.451113,3.2120275,1.1163948,8.010668,-0.1099397,0.07374967,-0.3486675,-0.21985306,0.86033016,-0.10318136,0.6929716,2.6676946,-0.92574346,-0.5407505,0.014819222,5.786471,0.951465,0.14182483,-0.84846437,3.928662,-0.44185558,-0.1689957,3.7197375,1.5808362,5.286414,3.9285836,2.3551488,0.47530857,-0.40661067,3.143203,-0.48635197,0.1684101,-0.9721874,2.4166172,3.8182065,6.5393386,-0.95985574,-1.0673828,-0.8858433,-0.59800154,7.0757947,4.7253137,3.6487913,1
-0.05574482,3.4768696,0.69667923,1.7147988,2.3596232,-0.9524429,1.5740497,2.8392317,1.0800364,1.0459247,-0.45669463,-0.3283185,-0.5123446,-0.42975372,1.096685,3.5433583,1.2831767,1.8484715,1.739115,-0.2258382,8.946493,-0.8354842,-0.31137884,0.22995585,0.1805866,0.8971531,-0.8127928,-0.84472567,0.80698806,0.029305127,-0.19111596,0.65725625,-0.029836962,-0.69435304,-0.46352607,2.5686321,1.4371291,-0.526117,1.8741975,1.051241,-0.01373954,1.2189189,3.0056121,-0.4838745,1.2372574,-0.22558106,1.0548439,0.44790995,-0.3918802,0.17873313,-0.9406546,0.6091916,4.34666,0.66908413,1.2104982,-0.13114546,1.1161265,3.7165544,4.6794753,0.74236596,1
0.04909185,4.2353444,0.786014,3.8158145,1.4112482,0.81572294,2.9811263,1.2077768,1.9441116,0.9449289,-0.20138459,0.4669111,0.14490663,-0.3048233,0.6184967,3.1466112,0.6179583,3.1211677,2.7960212,-0.3932738,6.4908338,-0.53638685,0.61134315,0.071179636,1.5368315,2.7497149,-0.14243059,0.7363139,1.2517743,-0.22210963,0.894709,1.6746866,1.5965016,0.2672011,0.029999686,1.4534967,2.5193627,0.07606924,0.92417085,2.120246,-0.20385987,2.490171,5.090889,1.0090075,2.0399778,-0.42861313,1.8208306,1.289024,-0.6232575,0.11004575,-0.026650487,4.02492,4.8957496,0.7233132,0.836191,0.12786347,1.1564107,5.0652475,4.0305624,3.086438,1
0.7968479,2.0561352,0.060617574,4.023107,-0.005108751,0.75054514,3.1605132,0.4528347,0.083818205,-0.6157588,-0.7142105,0.8797378,0.31285986,-0.2073403,-0.7032798,2.7253735,-0.6458828,4.04202,1.1457942,1.368988,8.817731,-0.1550301,0.507653,-0.009139689,0.44118348,0.6013827,-0.1173885,-0.31205237,2.5318332,-0.24269673,-0.87952113,-0.060242366,3.543158,-0.058594316,-0.40103322,-0.25166562,2.7408907,0.06906837,-0.3997141,2.1102192,0.091049515,3.3742967,2.4459772,2.033756,1.2674787,-0.17109232,1.8824936,-0.21878535,0.72241133,-0.6104734,0.42757085,2.691853,5.3870654,-0.8947921,-0.46127176,-0.05890116,-0.48435533,4.9269643,2.9836078,1.539785,1
-0.39546484,0.9425519,-0.79799783,4.0357823,-0.54924047,0.04154018,3.952577,-0.35708225,-0.65709084,-1.1457866,-1.0937277,0.58646774,1.1238602,0.5459384,-0.8492518,0.2705994,-0.85914755,2.1581264,0.44153026,-0.8878175,9.505547,-0.5916036,-0.054310624,-1.0376577,-0.12113018,-0.46554548,-0.47105506,-0.8252308,2.6587358,0.42656055,-0.86447376,-0.9050116,3.556522,-0.73368067,0.62418413,-0.8285095,1.8851616,-0.1976802,-0.4815114,3.8284814,0.45207268,-0.3008169,1.7820315,-0.23205613,0.7695626,-0.6745216,0.073507994,-0.07869397,-0.12543339,-0.87816447,2.3581164,3.118211,4.634593,0.022073384,-1.0209483,-0.33634144,-0.94181114,4.2018986,1.0206214,2.3200002,1
-0.6945509,4.007758,-0.73606765,2.1052666,3.6804686,-1.079043,1.7339013,3.5829585,0.44814506,2.3404946,-0.9604598,-0.685318,-0.75730383,-0.8986188,2.5596364,4.735405,2.6582127,3.7381594,2.0428789,-0.43892637,9.542613,-1.2035327,-0.7272007,0.123133965,-0.5918283,1.27754,-1.0170885,-0.21343482,0.54994977,-0.16518301,-0.22151214,-0.30690697,0.53953445,-0.4506913,-0.9785538,3.2807558,1.0617102,-1.0672872,2.7973096,1.6721808,0.89508337,2.8047702,6.309398,-0.22438943,-0.03500853,-0.15645956,2.7797718,0.5677032,-1.038306,-0.44497395,0.24655622,0.32492313,6.1866446,-0.48521456,2.6442616,-0.48428708,3.1208441,4.3472514,5.6555147,2.9013896,1
0.2700145,4.9936595,0.46085277,3.6447089,3.4684455,-0.5658315,3.0191069,1.8296002,1.827724,2.6776645,-0.0869179,-0.365787,1.0152754,-0.93365353,1.7530475,3.6900392,3.392619,4.8115544,3.520359,-0.09271484,7.3231764,-0.5611643,-0.13873243,-0.3198175,-0.00949748,3.5243814,-0.57027614,0.630732,1.627958,-0.34555617,1.2973734,1.5412719,4.1166377,-0.30567682,0.15450077,2.7940855,1.9901907,-0.30259764,1.805992,1.9447314,2.2621422,4.080433,6.970733,1.0368106,0.9877005,-0.6629014,4.3092365,0.7804217,-0.55778086,-0.35469973,0.2531885,2.3444936,5.311559,0.45793676,1.838409,-0.9473909,2.1387546,5.6900306,6.041507,4.5052648,1
-0.008501423,5.6442494,-0.53836405,2.8056188,3.0808454,-0.5064928,4.222055,3.6992633,1.9918917,2.2199242,0.8967629,-0.7845422,2.6848679,-0.80987424,-0.27324593,3.1974182,0.25085714,5.51163,2.584105,-0.071653545,7.457343,0.19663696,-0.03394359,1.0881679,-0.007839092,2.5723166,-1.1429818,-0.75260735,0.7594004,-0.9360918,0.82412857,1.8522143,4.4577584,0.9361965,-0.6975848,1.8989886,3.1063247,-0.4056824,-0.14075905,2.8460004,2.182401,4.0767612,6.3347125,2.9632561,-0.29172918,-0.6275972,5.189333,0.7520503,-0.7192155,-0.5242641,-0.100272305,2.6624725,7.275654,-0.31562513,-0.092183925,-0.043805424,0.65437883,6.117058,5.6569047,4.1680517,1
1.0440924,6.2244267,-0.29097095,2.2091844,4.1549664,0.04977662,2.723414,3.5806093,1.9832802,4.2790737,1.679048,-0.83193856,1.2098353,-0.94680965,2.4726276,5.571877,3.5482278,5.834512,4.5713463,0.94791025,2.6531243,0.23956338,0.7084278,0.9179681,0.71986157,4.3830276,-0.9750551,0.96284217,0.73109025,-1.00114,2.4523332,3.3486307,4.7685347,0.987163,-1.1070362,4.126344,1.734861,-0.62834275,2.3393722,0.8734477,1.9608724,4.7038636,7.6241946,2.3970063,0.20318952,-0.85612667,5.405805,2.1858842,-1.1672004,-0.7420229,0.33298525,2.3569355,6.904911,-0.028768787,3.2280424,-0.770889,5.0217648,6.87859,6.035679,5.145543,1
-0.55944425,1.8560812,-1.1360307,2.5997982,4.0588427,0.5039388,3.5952787,0.77383536,0.088458166,0.057557374,-0.84302,0.35054147,-0.961951,-0.5438787,1.6161382,2.5150151,2.5855765,2.8927495,0.42265987,-0.9086602,8.874756,-0.9342575,-0.8215833,-1.0973032,-0.8519657,1.6448584,0.40053326,-0.8110393,0.6024944,0.78842497,0.11305229,0.44436347,-0.025579335,-0.60200506,-0.39742348,2.4454055,2.0355115,-0.74740136,2.5128715,2.1062198,1.6252521,1.9414266,5.319143,0.8999483,0.95848083,-0.019947644,0.44154635,-0.28166702,-0.13689558,-0.28385586,1.1684402,1.1075158,4.12007,-1.133377,1.5373623,-0.7706932,1.1335233,4.6801662,4.368423,4.1710777,1
-0.56066394,3.1581101,-0.84342206,2.6266134,2.9147227,-0.62008643,2.7801511,2.131036,0.62538844,2.0170202,-0.11674596,-0.16414087,-0.80534434,-0.46760857,2.1426418,5.2644715,2.237024,2.0284326,1.4261452,-0.46650225,9.262142,-0.9520574,0.6560158,-0.09480872,0.22327787,1.4736692,-0.23388736,0.47138706,0.40447623,0.39613983,-0.5183408,-0.012897153,-0.2146206,-0.5216333,-0.55340904,1.3606986,1.5045956,-0.54046255,1.9260532,1.7024698,-0.011928822,0.86234474,4.3994045,1.1787463,1.1755556,0.25244513,2.1925838,-0.017258568,-0.98283815,-0.06574332,0.09499396,1.6748904,4.8363934,-0.83506674,2.277332,0.83223087,3.4830759,4.347889,4.8525577,1.3630521,1
-0.40399006,5.2513275,0.5048795,2.237368,3.5772038,-0.6455761,2.2739217,3.743274,2.1695952,4.0225253,-0.19365263,-0.45872822,1.0708491,-0.4972924,2.3868697,5.3006506,3.7323036,4.340455,3.5422196,-0.07114843,7.751687,-0.7414076,0.35512888,1.3184417,-0.4853509,3.757046,-1.1583297,0.71516746,-0.24141313,-0.7030062,1.7126172,2.3177478,2.7615848,0.348477,0.0013488415,2.5703266,2.026917,-0.3643379,2.293201,1.5739812,1.2371576,4.84465,6.7290854,-0.24901041,0.23837607,-0.38759688,5.224829,1.3293483,-1.1167907,-0.39898023,0.21337369,1.1243267,6.798525,1.553686,2.2354224,-0.26408595,3.8811116,4.999935,5.8511763,3.2503757,1
-0.66663414,3.513805,-0.14516562,1.951507,2.5475848,-1.0410488,2.4435964,2.57847,1.9390779,2.2161517,-1.0252144,-0.34802356,-0.8788703,0.0059651462,2.404796,2.1786096,2.9548337,3.1742299,2.1604724,-0.19680488,9.412237,-1.1329895,-0.9620408,-0.19146022,-0.3925766,1.7957158,-0.9405417,-0.516966,-0.32232857,-0.093259625,-0.22447431,-0.39272645,0.7172681,-0.6667275,-0.59588814,2.1894212,1.9283056,-0.7922764,2.5307267,1.9066234,1.1844203,1.8828509,5.795142,-0.42014453,0.20468895,0.08774429,2.8582075,0.74750763,-0.06902821,-0.36725628,-0.49141484,0.43737254,4.4863243,0.7262628,2.3646355,-0.69212806,2.280627,4.755317,6.0192943,2.5616755,1
-0.19139616,5.354552,0.93653005,2.219406,3.0136592,-0.96724576,2.0503442,3.128633,2.1477237,3.093241,-0.10718672,-0.89209574,0.41398802,-0.744584,2.1737502,2.6013436,1.3822477,3.8385074,2.2586532,-0.16627368,8.531027,-0.6162258,-0.09259409,0.14003074,1.3024436,2.7173786,-0.58529043,-0.44719076,0.6531085,-0.119984195,1.8371338,1.6788212,1.8322586,-0.38524416,-0.16727893,3.7487454,1.3957012,-0.8177997,2.208061,1.105502,0.5259014,0.6744618,7.257928,0.6514326,0.7330106,-0.82333875,4.0834045,1.5880687,-0.7019665,-0.1279747,-0.2678773,0.6295245,5.007774,0.36677462,2.2625248,0.15928936,2.891339,4.8213763,5.7802773,3.6821454,1
0.21727873,5.8123207,-0.0022999404,2.9342272,1.9408547,-0.11157557,2.9378097,3.5182393,1.8572297,3.2751076,-0.31970057,-0.76123756,0.51093286,-0.30993295,2.152372,2.9974463,1.155329,3.9477892,3.0346448,0.1114643,7.4545264,-0.65519893,0.55107856,1.1677499,0.4145354,2.7957275,-0.96277636,0.5452507,0.42945963,-0.6448781,0.7343984,1.5937984,2.8329666,0.27642372,-0.017341234,2.5644546,2.0196207,-0.58013177,2.7428946,2.4029546,1.1082685,3.8046227,6.4268684,0.43643323,0.81736255,-0.8775486,4.456789,2.1442876,-0.971466,-0.42521048,0.5562765,1.8018879,5.1134186,0.80875576,2.1643138,-0.17417985,3.5277586,5.498417,5.517269,3.1641545,1
-0.75099593,5.1957974,0.77516556,1.1414987,3.8516634,-0.8075813,1.7702656,3.941517,3.2430778,2.595687,0.10172007,-0.12259755,0.04395828,-0.19522446,2.845465,5.8548613,2.6920366,2.8525956,2.1735725,-0.22596422,7.185994,-1.0077252,-0.017562442,0.6701301,0.85278046,3.5103488,-0.6387719,-0.6140918,-0.3933324,-0.4476432,1.838884,2.7782662,-0.29966524,-0.3522747,-0.9176699,3.4305272,2.106505,-0.75414944,3.2729566,0.6523077,-0.016324451,2.7820868,6.4200926,-0.16998668,0.79698265,-0.10756372,3.081126,1.7600967,-1.1791968,-0.068336375,0.120646894,1.0872433,6.1402907,0.9016877,1.9171375,0.3936468,4.3297834,4.1495295,5.6116624,1.4631222,1
0.26240835,1.9318714,-1.2244908,3.2715595,1.2944541,-0.07814125,4.726756,0.18912655,-0.63802916,0.34457633,-0.78624177,0.14270663,-0.5494011,-0.26193944,1.2993217,2.6688054,-0.1476916,2.3475397,-0.25936374,-0.8457955,9.538459,-0.79033947,0.22450258,-0.7897745,-0.8011123,0.2365082,-0.002977405,-0.7371687,0.43311402,-0.12708773,-0.851225,-0.72581285,1.8069357,-0.43551412,0.34286413,0.27706948,4.165184,-0.6326042,1.2250929,3.5202837,1.8014859,1.2090516,1.7799709,1.6647717,0.5625492,-0.26037636,1.2605745,-0.09525918,0.28300503,-0.71306217,1.7519808,1.6784008,4.21804,-0.46882984,0.6728449,0.23942477,1.5688977,4.9117193,4.9305882,1.7898039,1
0.5515967,5.893544,0.633488,2.3651295,3.986773,-0.30458635,2.7587953,3.0913718,3.8201718,1.4148091,1.4114606,-0.12101936,0.80105966,-0.6242834,1.2048365,3.018322,1.6100386,5.101292,3.0905054,0.32827976,3.7932832,-0.25455603,0.28718305,0.6363637,0.5045375,4.0974245,-0.6201866,-0.4836561,-0.10820642,-0.9808969,2.7097125,2.5597954,3.7790933,0.7839508,-0.4436244,4.004835,2.8733182,-0.37096676,1.4950476,1.9340183,0.78615063,2.9067817,7.4265494,1.4217024,0.9758838,-0.368589,4.9955316,2.5292478,-0.3360417,-0.18993887,-0.7022123,1.4756354,6.092081,0.17439641,2.2229278,-0.12431228,1.6515334,5.333045,5.9214945,5.0727344,1
0.6624503,4.0224934,1.0347654,3.1859498,2.57472,0.35601145,2.60557,2.1918108,1.822835,2.8522823,0.30075943,-0.44255581,0.8084723,-0.7304368,0.4857221,4.5743546,3.251539,3.526378,3.1589553,0.56921333,5.926082,-0.50790465,-0.1627275,0.13487235,0.15408665,2.0544593,-0.42378166,0.6009446,1.2888942,-0.6746317,1.017487,2.025543,3.1303322,-0.13090816,-0.31843212,3.6437154,3.0773256,-0.09107222,1.6236954,2.1494744,1.2663376,4.01283,5.672883,0.83286834,1.5222178,-0.510875,3.9114532,0.49836177,-0.53401613,-0.27922514,0.46022624,1.2432401,5.7209773,0.5022424,1.515052,-0.54046303,2.7494056,5.3122935,5.3805747,4.432154,1
-0.17707369,2.5495374,-0.15097007,2.2836127,1.7986648,-0.44500077,2.2639585,2.2908697,0.7488385,2.0514562,-0.17036718,-0.055781726,0.075867504,-0.39201707,1.8342067,3.8030126,1.0589695,2.3582337,1.2654586,-0.31351736,8.833725,-0.627652,0.15691909,-0.11200987,0.39466187,1.0289277,-0.48079404,-0.18389782,0.8030048,0.11372851,0.23754278,0.23240177,0.24771799,-0.09893251,-0.12753068,1.1452289,1.6756469,-0.48618916,2.0286927,2.3243022,-0.17025866,0.57877773,4.1851964,-0.104086265,0.7135341,-0.19743785,2.0280147,0.39157793,-0.058551125,0.13652997,0.39918426,0.9489388,4.6611795,0.4255294,1.5776018,0.5831386,2.6731112,4.4876094,3.097573,2.3957758,1
0.5549068,5.5518208,1.1786674,3.6513796,1.5848751,0.48342705,3.679444,2.3395147,3.5815792,-0.24042249,-0.13228936,-0.24192631,2.408692,-0.40448174,-0.35497153,1.9019939,0.85138655,5.0906825,4.0380106,0.92737,5.215682,0.10242072,0.08105677,1.0797358,-0.002578116,3.6912084,-0.83345324,-0.45886478,0.5111465,-1.0945859,1.9224907,1.9352,5.1873064,0.52045596,0.08689764,1.3295977,2.4130695,-0.26377377,-0.18840396,2.6972897,0.8866,3.686404,6.6992817,0.35143095,0.8649062,-0.38251984,4.966758,2.217006,-0.076482296,-0.23233232,0.117108926,1.6192605,6.181801,0.6238016,-0.0718027,-0.72163606,-0.025353212,6.0825963,4.8810477,4.930463,1
-0.91782206,1.5576532,-0.87627286,3.471574,0.33448616,-0.38807783,2.9858377,1.4659756,-0.37342253,-0.6432915,-1.0927714,0.62048405,-0.8143262,0.30115253,-0.16440617,3.1540585,-0.6894111,3.1862497,-0.38948753,-0.3451525,9.49352,-1.1658143,-0.5164282,-0.62803406,-0.78971976,0.19780587,-0.586958,0.19317664,0.06209668,-0.14468974,-0.83148766,-0.8540606,1.0362672,-0.53618544,-0.35349467,-0.52331316,1.2386953,-0.63571215,-0.11786783,3.5420482,-0.23112483,1.1841928,4.615177,0.8332502,-0.23510629,-0.45150274,3.024533,-0.60476387,0.005727224,-0.6963882,0.84163254,2.359631,5.82605,-0.77848625,-0.26283535,0.4508701,-0.20573172,4.472047,3.6130395,4.177955,1
-0.3419057,3.3423157,0.11557808,2.8415134,1.5636193,-0.27519605,2.8432024,2.2697413,1.1691972,1.2956972,-0.5879681,-0.3405268,0.71294475,-0.45144892,0.10278384,1.7417297,0.6011785,2.833212,1.669358,0.23466867,9.013774,-0.9474768,0.121550545,-0.043418396,-0.21473677,1.378104,-0.55375224,-0.18686002,1.8133243,-0.3333488,0.54011554,0.63145846,2.7564583,-0.52530897,0.1055975,1.8752996,2.4906826,-0.60381615,1.4724815,2.384192,1.0661942,2.6457245,5.9187617,0.3820081,0.84070563,-0.54458165,3.1219106,-0.5668691,-0.5792344,-0.67554134,1.4966366,1.4687489,5.517005,0.07086423,0.2794052,-0.22282758,1.0492439,4.72323,4.6183167,3.7970967,1
-0.6398126,6.263286,0.32128406,1.6541051,3.5678225,-1.0950309,1.6024374,4.046338,3.8825867,3.330002,0.3284434,-0.97504544,1.3728586,-1.0452783,2.1583326,3.2843864,1.1572291,5.3671303,3.9052088,0.14072238,5.6783667,-0.055583965,-0.5575601,0.61143667,1.2508109,3.6477823,-1.1956074,-0.82980275,-0.085971236,-1.1154541,3.1819413,2.5800169,4.0420575,-0.073852055,-0.45964894,3.831003,0.86116725,-1.08141,2.693277,1.0812169,-0.40906245,0.9319091,7.7373514,-0.4252867,-0.34815228,-0.442235,5.586611,2.5570283,-1.0529081,-0.0028400973,-0.80114967,0.36200628,5.9754033,-0.49878916,2.0025377,-0.19840705,3.8550966,5.945953,5.415763,5.217172,1
-0.2174199,1.0356026,-0.6702129,3.0171127,0.53361344,-0.2897119,4.42908,0.18935426,-0.41178733,-0.8305176,-0.9670377,0.14148822,0.5240911,-0.13136145,-0.94217366,0.68486035,0.2515968,2.2973416,0.35327202,-0.83280957,9.42658,-0.5879022,-0.013072368,-0.97725934,-0.7923378,0.5103017,-0.40586844,-0.9227227,1.9574438,0.21523036,-0.5565842,-0.4303532,4.1809454,-0.74311066,0.42881265,-0.5583289,1.9740967,0.18195482,-0.14061806,3.182364,1.9286468,0.36972928,3.0213642,0.16600274,0.620067,-0.5597825,0.7932134,-0.5315135,-0.387265,-0.8931862,2.564383,1.8102093,4.826061,-0.4836703,-0.9096935,-0.757664,-0.58321935,4.168464,2.397905,2.377527,1
0.65065753,2.129355,-0.36893842,3.6168268,1.4424405,0.2014316,3.4724739,0.27254105,0.5188065,-0.70289594,-0.5915283,0.9870198,0.47921756,-0.000768755,0.14551964,1.7026324,1.0189707,2.444407,1.345384,-0.50954396,8.329785,-0.6436289,0.2828694,-0.785163,0.61649567,1.2342931,0.07975758,-0.22975965,2.3851998,0.54748297,-0.26449525,-0.27486497,2.4658244,-0.061815206,0.5617331,0.85225624,2.3785384,-0.17563237,0.5208312,2.9935484,0.6574322,1.0790108,2.9085011,1.1747451,1.8015416,-0.29340017,0.7671991,1.2564384,0.33781546,-0.3013875,0.83221984,3.0855615,3.782057,0.05169256,0.63534236,-0.3081884,0.044612218,4.2334003,3.735426,2.008702,1
1.2067137,1.9166825,-0.16216113,2.6358109,1.9907309,-0.13441041,2.3796387,2.445836,0.065991014,0.82024455,-0.08301049,0.92802656,-0.29229555,-0.5353265,0.9828135,4.703003,1.3817014,3.7805126,1.7651805,0.70583624,7.1803246,-0.6251645,0.5869048,-0.21920805,0.5428611,1.4770875,0.29304492,0.0011433027,1.5256685,-0.22880797,-0.19838537,1.0776925,1.0945841,-0.10295072,-1.0026758,0.8292825,1.4468703,-0.18834567,1.019724,1.2821215,-0.018477865,2.4372766,2.8254547,-0.019605074,1.0459391,0.17936008,1.5366863,0.3511038,-0.33233082,-0.056857657,0.47202915,2.284325,6.2405376,-0.48053548,1.2670691,0.025126232,1.8162605,5.26224,2.422035,1.9016393,1
0.4261256,5.266857,0.2423472,2.3358285,4.1160884,-0.17977509,3.4520662,3.3748114,2.3851364,2.6473403,1.0929374,-0.084827565,-0.50409544,-0.5085565,1.7028546,3.167921,3.0746768,4.7169056,3.3800948,0.7575351,4.6064806,0.21049461,-0.18565805,0.5577125,-0.66949916,3.1205618,-0.5897208,-0.45107836,-0.30218184,-0.3136735,1.6718296,2.2824664,2.1576538,-0.23951833,-1.0632205,3.7169104,2.5052204,0.1877038,1.596334,0.9537982,2.1953764,3.5067205,7.3405204,1.1214741,0.7362063,-0.23452695,3.642435,1.108303,0.22262248,-0.445969,-0.09927281,1.3162696,5.8155026,-0.47497156,2.5063636,-0.29611632,2.4692042,4.8931837,5.795419,4.921515,1
1.0630305,4.103936,1.347449,3.9082353,0.15748487,1.4172246,3.3704348,2.0819657,1.8649205,0.6068685,-0.5313443,-0.1320593,1.2471881,0.20499532,-0.112193175,2.8329246,0.44329128,3.6767478,3.9602222,0.9039091,6.4333305,0.028237939,0.24329045,0.5437562,0.7067976,1.9997513,-0.6425106,0.8236661,1.7008059,-0.6544789,0.17327659,2.1551473,4.2633004,0.77182096,-0.12948823,1.0506828,2.3215525,-0.019852782,-0.22588022,2.89295,-0.10183748,2.8134718,4.932115,0.045288526,1.0172182,-0.43336338,3.1632676,1.6143768,-0.24921332,0.12657936,0.62304616,2.2968335,5.6674976,1.2117699,-0.03577443,-0.3355555,0.0022701428,5.3119802,4.1440105,3.8063717,1
0.25795805,4.9882975,-0.034672916,4.199921,-0.42270383,-0.53432614,3.34483,2.3857906,2.4209127,1.2319688,-0.9331328,-0.29948175,1.2273247,-0.4720947,-0.84760994,0.9152509,-0.66203773,5.0033784,3.464146,-0.42949614,7.706381,-0.45513272,0.57744145,0.41929337,0.84037966,2.67945,-1.3110129,-0.46849582,0.24937207,-1.144376,2.2897344,2.1322699,5.281248,0.29672468,-0.32087633,0.21712516,1.3157858,-0.7149753,-0.20307088,3.2162278,-0.87724805,1.3608559,7.462573,0.046674185,-0.028480321,-0.46816203,4.962552,0.22735927,-1.123816,-0.6149783,-0.32908565,3.425708,5.9444995,-0.039757285,-0.739105,-0.73393923,-0.77606654,6.24588,3.1763506,4.3417716,1
1.0545903,4.3764,-0.34361538,4.9952455,-0.03308577,0.73456347,3.5575604,1.8043711,1.2596053,0.59007525,-0.030977242,0.4550058,1.4313834,-0.5940835,-0.15048148,1.9102811,1.0434585,4.6162853,4.0791802,-0.19009909,5.9384437,0.65629226,0.7678609,-0.39253268,1.4584758,1.7805761,-0.48425636,-0.030725906,1.4004482,-0.9603324,1.630231,0.74974215,4.676718,0.6464494,-0.047443442,1.1226631,2.5382802,-0.27475688,0.7227249,3.9208894,0.077625625,1.5189085,5.4395366,0.22326134,1.4794743,-0.47405842,2.290222,1.3659693,-0.28342628,-0.2972599,0.62108934,3.5271902,5.920542,0.48817727,-0.06967049,-0.64862925,0.49618778,6.7085304,3.5373955,4.649163,1
-0.6794629,1.0872391,-1.0670652,3.6263533,1.2901996,-0.53153837,3.846867,-0.28955588,-0.5241435,-0.98424166,-0.943463,0.48109064,-0.5932876,0.07286292,0.9114606,2.3719168,-0.11095939,1.6061726,-0.19536789,-1.0485936,9.59112,-1.1143882,-0.12796763,-1.1159116,0.052018292,-0.52205783,0.15708849,-0.7762103,2.1428761,1.16196,-0.9561149,-1.1159745,-0.6186469,-0.7873883,0.50460863,0.5655542,1.6054858,-0.66984576,0.95049155,3.5500047,-0.49715295,-0.65982103,1.8093357,0.38838536,1.4154563,-0.32190302,0.09103786,-0.09573943,-0.48544168,-0.4646093,1.039209,1.9745427,3.2627916,-0.9097837,1.0580115,0.1725536,0.49729967,3.7053099,2.1992502,1.0554433,1
-0.7747413,3.101137,-0.40164053,2.212491,2.35005,-1.0813109,2.3698902,2.9351826,2.34365,1.5800016,-0.6841088,0.36681792,-0.41885886,0.03887074,1.2295904,2.6931942,0.14887029,3.0875218,0.27122283,-0.20883955,8.804477,-0.8071316,0.4104365,-0.12395663,0.19250393,1.8511664,-0.49368262,-1.0285926,0.6793821,-0.22150591,0.9744569,1.2851834,0.8691624,-0.29285735,-0.076763675,1.5479156,1.7295088,-0.7774012,1.847751,1.8449876,-0.14421777,0.7013328,5.490048,0.068412244,0.22377235,0.39590392,3.1284828,-0.025142001,-0.6795183,-0.25510663,-0.12788953,1.1690617,4.655676,-0.36556742,0.7185951,0.24175821,1.197092,4.152423,3.274,2.841777,1
1.248717,1.6557546,-0.75876725,3.540431,-0.17570828,1.324457,3.5197132,0.57674766,0.08679695,0.8764304,-0.22671176,1.2816155,-0.29906854,-0.31898144,-0.5091279,2.9909186,1.1343882,3.659053,2.4244137,1.4026546,7.5083566,0.038053468,0.5383996,-0.6337905,0.38382143,0.81521195,0.56821567,0.35389662,1.4631833,-0.7416956,-0.18338358,0.63672596,3.9051669,0.08844267,-0.60213274,0.22870308,3.4075873,0.1495525,0.014046732,2.8830533,0.9020303,3.5213315,2.849808,1.1680182,1.2606218,0.21252292,1.454422,0.040629808,-0.18689021,-0.8380005,1.3349396,3.060075,5.7533607,-0.56399846,-0.29228118,-0.5461558,1.3607533,5.9430447,3.750408,2.6031466,1
0.120189965,4.841952,-0.44579098,2.2761762,1.9030734,-0.820092,2.4642158,2.5531533,2.5300972,2.6505842,-0.805502,0.5517818,-0.68476117,-0.12957746,2.0880053,3.5282094,1.5446882,4.3748794,2.5594192,-0.0010318272,8.842416,-0.69607884,-0.23500586,0.6436188,0.4437097,2.5255616,-1.0147458,-0.6230279,-0.009554218,-0.94808924,1.2820146,0.4378832,3.9338672,0.21175633,-0.2063954,0.5765131,3.3268104,-0.8510649,2.5006452,2.650541,1.1192732,3.087118,4.8592563,-0.016781919,-0.5807157,0.5811261,4.6347046,2.146196,-0.61003286,-0.53910255,-0.33450124,1.6753939,6.0211086,0.5828575,1.2935431,-0.75208044,2.613017,6.443974,4.9864764,2.8439994,1
0.5995272,4.2721334,-0.6478821,3.0448694,3.3752863,0.39341372,4.1368876,2.41755,2.053184,0.4770595,0.07965416,0.80510426,-0.1838048,-0.65561944,2.042893,3.5801833,2.0891595,3.9066958,1.79433,-0.6100598,6.9529333,-0.3523298,0.015309964,0.41870186,-0.19339636,3.2797244,0.0018780333,-0.6889704,0.7464557,-0.56725425,1.0339009,0.74849373,2.878558,0.30983207,-0.18253784,2.5238585,3.6331637,-0.101529285,1.6498444,2.66311,1.3125731,1.9667997,4.0040774,0.55314636,0.4845631,0.007600975,2.0349665,2.9390607,0.6089871,-0.055989154,-0.5515187,1.6777956,4.601785,1.5604916,1.1125383,-0.1205829,2.546227,5.2247367,5.287545,3.7532585,1
